poet_name,kavita_name,kavita_text,kavita_url
'अज़ीज़' वारसी,इतने नज़दीक से आईने को देखा न करो / 'अज़ीज़' वारसी,इतने नज़दीक से आईने को देखा न करोरुख़-ए-ज़ेबा की लताफ़त को बढाया न करोदर्द ओ आज़ार का तुम मेरे मुदावा न करोरहने दो अपनी मसीहाई का दावा न करोहुस्न के सामने इज़हार-ए-तमन्ना न करोइश्क़ इक राज़ है इस राज़ को इफ़्शा न करोअपनी महफ़िल में मुझे ग़ौर से देखा न करोमैं तमाशा हूँ मगर तुम तो तमाशा न करोसारी दुनिया तुम्हें कह देगी तुम्हीं हो क़ातिलदेखो मुझ को ग़लत अंदाज़ से देखा न करोकैसे मुमकिन है के हम दोनों बिछड़ जाएँगेइतनी गहराई से हर बात को सोचा न करोतुम पे इल्ज़ाम न आ जाए सफ़र में कोईरास्ता कितना ही दुश्वार हो ठहरा न करोवो कोई शाख़ हो मिज़राब हो या दिल हो 'अज़ीज़'टूटने वाली किसी शै का भरोसा न करो,https://kavitakosh.org/kk/%E0%A4%87%E0%A4%A4%E0%A4%A8%E0%A5%87_%E0%A4%A8%E0%A4%9C%E0%A4%BC%E0%A4%A6%E0%A5%80%E0%A4%95_%E0%A4%B8%E0%A5%87_%E0%A4%86%E0%A4%88%E0%A4%A8%E0%A5%87_%E0%A4%95%E0%A5%8B_%E0%A4%A6%E0%A5%87%E0%A4%96%E0%A4%BE_%E0%A4%A8_%E0%A4%95%E0%A4%B0%E0%A5%8B_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' वारसी,जहाँ में हम जिसे भी प्यार के क़ाबिल समझते हैं / 'अज़ीज़' वारसी,जहाँ में हम जिसे भी प्यार के क़ाबिल समझते हैंहक़ीक़त में उसी को ज़ीस्त का हासिल समझते हैंमिला करता है दस्त-ए-ग़ैब से मख़्सूस बंदों कोकिसी के दर्द को हम काएनात-ए-दिल समझते हैंजिन्हें शौक़-ए-तलब ने क़ुव्वत-ए-बाज़ू अता की हैतलातुम-ख़ेज़ तुग़्यानी को वो साहिल समझते हैंसितम ऐसे किये तमसील जिन की मिल नहीं सकतीमगर वो इस जफ़ा को अव्वलीं मंज़िल समझते हैंमोहब्बत लफ़्ज़ तो सादा सा है लेकिन 'अज़ीज़' इस कोमता-ए-दिल समझते थे मता-ए-दिल समझते हैं,https://kavitakosh.org/kk/%E0%A4%9C%E0%A4%B9%E0%A4%BE%E0%A4%81_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%B9%E0%A4%AE_%E0%A4%9C%E0%A4%BF%E0%A4%B8%E0%A5%87_%E0%A4%AD%E0%A5%80_%E0%A4%AA%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B0_%E0%A4%95%E0%A5%87_%E0%A4%95%E0%A4%BC%E0%A4%BE%E0%A4%AC%E0%A4%BF%E0%A4%B2_%E0%A4%B8%E0%A4%AE%E0%A4%9D%E0%A4%A4%E0%A5%87_%E0%A4%B9%E0%A5%88%E0%A4%82_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' वारसी,ख़ुशी महसूस करता हूँ न ग़म महसूस करता हूँ / 'अज़ीज़' वारसी,ख़ुशी महसूस करता हूँ न ग़म महसूस करता हूँबहर-आलम तुम्हारा ही करम महसूस करता हूँअलम अपना तो दुनिया में सभी महसूस करते हैंमगर मैं हूँ के दुनिया का अलम महसूस करता हूँबस इतनी बात पर मोमिन मुझे काफ़िर समझते हैंदर-ए-जानाँ को मेहराब-ए-हरम महसूस करता हूँअभी साक़ी का फ़ैज़-ए-आम शायद ना-मुकम्मल हैअभी कुछ इम्तियाज़-ए-बेश-ओ-कम महसूस करता हूँहरम वालों को अहल-ए-बुत-कदा कुछ भी समझते होंमगर मैं बुत-कदे को भी हरम महसूस करता हूँमेरी तक़दीर से पहले संवारना जिन का मुश्किल हैतेरी ज़ुल्फ़ों में कुछ ऐसे भी ख़म महसूस करता हूँ'अज़ीज़'-ए-वारसी ये भी किसी का मुझ पे एहसान हैके हर महफ़िल में अब अपना भरम महसूस करता हूँ,https://kavitakosh.org/kk/%E0%A4%96%E0%A4%BC%E0%A5%81%E0%A4%B6%E0%A5%80_%E0%A4%AE%E0%A4%B9%E0%A4%B8%E0%A5%82%E0%A4%B8_%E0%A4%95%E0%A4%B0%E0%A4%A4%E0%A4%BE_%E0%A4%B9%E0%A5%82%E0%A4%81_%E0%A4%A8_%E0%A4%97%E0%A4%BC%E0%A4%AE_%E0%A4%AE%E0%A4%B9%E0%A4%B8%E0%A5%82%E0%A4%B8_%E0%A4%95%E0%A4%B0%E0%A4%A4%E0%A4%BE_%E0%A4%B9%E0%A5%82%E0%A4%81_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' वारसी,शीशा लब से जुदा नहीं होता / 'अज़ीज़' वारसी,शीशा लब से जुदा नहीं होतानश्शा फिर भी सिवा नहीं होतादर्द-ए-दिल जब सिवा नहीं होताइश्क़ में कुछ मज़ा नहीं होताहर नज़र सुर्मगीं तो होती हैहर हसीं दिल-रुबा नहीं होताहाँ ये दुनिया बुरा बनाती हैवरना इंसाँ बुरा नहीं होताअसर-ए-हाज़िर है जब क़यामत-ख़ेज़हश्र फिर क्यूँ बपा नहीं होतापारसा रिंद हो तो सकता हैरिंद क्यूँ पारसा नहीं होताशेर के फ़न में और बयाँ में 'अज़ीज़'मोमिन अब दूसरा नहीं होता,https://kavitakosh.org/kk/%E0%A4%B6%E0%A5%80%E0%A4%B6%E0%A4%BE_%E0%A4%B2%E0%A4%AC_%E0%A4%B8%E0%A5%87_%E0%A4%9C%E0%A5%81%E0%A4%A6%E0%A4%BE_%E0%A4%A8%E0%A4%B9%E0%A5%80%E0%A4%82_%E0%A4%B9%E0%A5%8B%E0%A4%A4%E0%A4%BE_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' वारसी,सोज़िश-ए-ग़म के सिवा काहिश-ए-फ़ुर्क़त के सिवा / 'अज़ीज़' वारसी,सोज़िश-ए-ग़म के सिवा काहिश-ए-फ़ुर्क़त के सिवाइश्क़ में कुछ भी नहीं दर्द की लज़्ज़त के सिवादिल में अब कुछ भी नहीं उन की मोहब्बत के सिवासब फ़साने हैं हक़ीक़त में हक़ीक़त के सिवाकौन कह सकता है ये अहल-ए-तरीक़त के सिवासारे झगड़े हैं जहाँ में तेरी निस्बत के सिवाकितने चेहरों ने मुझे दावत-ए-जलवा बख़्शीकोई सूरत न मिली आप की सूरत के सिवाग़म-ए-उक़बा ग़म-ए-दौराँ ग़म-ए-हस्ती की क़समऔर भी ग़म हैं ज़माने में मोहब्बत के सिवाबज़्म-ए-जानाँ में अरे ज़ौक़-ए-फ़रावाँ अब तककुछ भी हासिल न हुआ दीदा-ए-हैरत के सिवावो शब-ए-हिज्र वो तारीक फ़ज़ा वो वहशतकोई ग़म-ख़्वार न था दर्द की शिद्दत के सिवामोहतसिब आओ चलें आज तो मै-ख़ाने मेंएक जन्नत है वहाँ आप की जन्नत के सिवाजो तही-दस्त भी है और तही-दामन भीवो कहाँ जाएगा तेरे दर-ए-दौलत के सिवाजिस ने क़ुदरत के हर इक़दाम से टक्कर ली हैवो पशेमाँ न हुआ जब्र-ए-मशिय्यत के सिवामुझ से ये पूछ रहे हैं मेरे अहबाब 'अज़ीज़'क्या मिला शहर-ए-सुख़न में तुम्हें शोहरत के सिवा,https://kavitakosh.org/kk/%E0%A4%B8%E0%A5%8B%E0%A4%9C%E0%A4%BC%E0%A4%BF%E0%A4%B6-%E0%A4%8F-%E0%A4%97%E0%A4%BC%E0%A4%AE_%E0%A4%95%E0%A5%87_%E0%A4%B8%E0%A4%BF%E0%A4%B5%E0%A4%BE_%E0%A4%95%E0%A4%BE%E0%A4%B9%E0%A4%BF%E0%A4%B6-%E0%A4%8F-%E0%A4%AB%E0%A4%BC%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%95%E0%A4%BC%E0%A4%A4_%E0%A4%95%E0%A5%87_%E0%A4%B8%E0%A4%BF%E0%A4%B5%E0%A4%BE_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' वारसी,तेरी महफ़िल में फ़र्क़-ए-कुफ़्र-ओ-ईमाँ कौन देखेगा / 'अज़ीज़' वारसी,तेरी महफ़िल में फ़र्क़-ए-कुफ़्र-ओ-ईमाँ कौन देखेगाफ़साना ही नहीं कोई तो उनवाँ कौन देखेगायहाँ तो एक लैला के न जाने कितने मजनूँ हैंयहाँ अपना गिरेबाँ अपना दामाँ कौन देखेगाबहुत निकले हैं लेकिन फिर भी कुछ अरमान हैं दिल मेंब-जुज़ तेरे मेरा ये सोज़-ए-पिन्हाँ कौन देखेगाअगर परदे की जुम्बिश से लरज़ता है तो फिर ऐ दिलतजल्ली-ए-जमाल-ए-रू-ए-जानाँ कौन देखेगाअगर हम से ख़फ़ा होना है तो हो जाइए हज़रतहमारे बाद फिर अँदाज़-ए-यज़्दाँ कौन देखेगामुझे पी कर बहकने में बहुत ही लुत्फ़ आता हैन तुम देखोगे तो फिर मुझ को फ़रहाँ कौन देखेगाजिसे कहता है इक आलम 'अज़ीज़' वारिस-ए-आलमउसे आलम में हैरान ओ परेशाँ कौन देखेगा,https://kavitakosh.org/kk/%E0%A4%A4%E0%A5%87%E0%A4%B0%E0%A5%80_%E0%A4%AE%E0%A4%B9%E0%A4%AB%E0%A4%BC%E0%A4%BF%E0%A4%B2_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%AB%E0%A4%BC%E0%A4%B0%E0%A5%8D%E0%A4%95%E0%A4%BC-%E0%A4%8F-%E0%A4%95%E0%A5%81%E0%A4%AB%E0%A4%BC%E0%A5%8D%E0%A4%B0-%E0%A4%93-%E0%A4%88%E0%A4%AE%E0%A4%BE%E0%A4%81_%E0%A4%95%E0%A5%8C%E0%A4%A8_%E0%A4%A6%E0%A5%87%E0%A4%96%E0%A5%87%E0%A4%97%E0%A4%BE_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' वारसी,तेरी तलाश में निकले हैं तेरे दीवाने / 'अज़ीज़' वारसी,तेरी तलाश में निकले हैं तेरे दीवानेकहाँ सहर हो कहाँ शाम हो ख़ुदा जानेहरम हमीं से हमीं से हैं आज बुत-ख़ानेये और बात है दुनिया हमें न पहचानेहरम की राह में हाइल नहीं हैं बुत-ख़ानेहरम से अहल-ए-हरम हो गए हैं बेगानेये ग़ौर तू ने किया भी के हश्र क्या होगातड़प उट्ठे जो क़यामत में तेरे दीवाने'अज़ीज़' अपना इरादा कभी बदल न सकाहरम की राह में आए हज़ार बुत-ख़ाने,https://kavitakosh.org/kk/%E0%A4%A4%E0%A5%87%E0%A4%B0%E0%A5%80_%E0%A4%A4%E0%A4%B2%E0%A4%BE%E0%A4%B6_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%A8%E0%A4%BF%E0%A4%95%E0%A4%B2%E0%A5%87_%E0%A4%B9%E0%A5%88%E0%A4%82_%E0%A4%A4%E0%A5%87%E0%A4%B0%E0%A5%87_%E0%A4%A6%E0%A5%80%E0%A4%B5%E0%A4%BE%E0%A4%A8%E0%A5%87_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' वारसी,उस ने मेरे मरने के लिए आज दुआ की / 'अज़ीज़' वारसी,उस ने मेरे मरने के लिए आज दुआ कीया रब कहीं निय्यत न बदल जाए क़ज़ा कीआँखों में है जादू तेरी ज़ुल्फ़ों में है ख़ुश-बूअब मुझ को ज़रूरत न दवा की न दुआ कीइक मुर्शिद-ए-बर-हक़ से है देरीना तअल्लुक़परवाह नहीं मुझ को सज़ा की न जज़ा कीदोनों ही बराबर हैं रह-ए-इश्क़-ओ-वफ़ा मेंजब तुम ने वफ़ा की है तो हम ने भी वफ़ा कीग़ैरों को ये शिकवा है के पीता है शब ओ रोज़मै-ख़ाने का मुख़्तार तो अब तक नहीं शाकीये भी है यक़ीन मुझ को सज़ा वो नहीं देंगेये और भी है तस्लीम के हाँ मैं ने ख़ता कीइस दौर के इंसाँ को ख़ुदा भूल गया हैतुम पर तो 'अज़ीज़' आज भी रहमत है ख़ुदा की,https://kavitakosh.org/kk/%E0%A4%89%E0%A4%B8_%E0%A4%A8%E0%A5%87_%E0%A4%AE%E0%A5%87%E0%A4%B0%E0%A5%87_%E0%A4%AE%E0%A4%B0%E0%A4%A8%E0%A5%87_%E0%A4%95%E0%A5%87_%E0%A4%B2%E0%A4%BF%E0%A4%8F_%E0%A4%86%E0%A4%9C_%E0%A4%A6%E0%A5%81%E0%A4%86_%E0%A4%95%E0%A5%80_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' वारसी,ये हम पर लुत्फ़ कैसा ये करम क्या / 'अज़ीज़' वारसी,ये हम पर लुत्फ़ कैसा ये करम क्याबदल डाले हैं अंदाज़-ए-सितम क्याज़माना हेच है अपनी नज़र मेंज़माने की ख़ुशी क्या और ग़म क्याजब उस महफ़िल को हम कहते हैं अपनाफिर उस महफ़िल में फ़िक्र-ए-बेश-ओ-कम क्यानज़र आती है दुनिया ख़ूब-सूरतमेरे साग़र के आगे जाम ओ जम क्याजबीं है बे-नियाज़-ए-कुफ़्र-ओ-ईमाँदर-ए-बुत-ख़ाना क्या सेहन-ए-हरम क्यातेरी चश्म-ए-करम हो जिस की जानिबउसे फिर इम्तियाज़-ए-बेश-ओ-कम क्यामेरे माह-ए-मुनव्वर तेरे आगेचराग़-ए-दैर क्या शम्मा-ए-हरम क्यानिगाह-ए-नाज़ के दो शोबदे हैं'अज़ीज़' अपना वजूद अपना अदम क्या,https://kavitakosh.org/kk/%E0%A4%AF%E0%A5%87_%E0%A4%B9%E0%A4%AE_%E0%A4%AA%E0%A4%B0_%E0%A4%B2%E0%A5%81%E0%A4%A4%E0%A5%8D%E0%A4%AB%E0%A4%BC_%E0%A4%95%E0%A5%88%E0%A4%B8%E0%A4%BE_%E0%A4%AF%E0%A5%87_%E0%A4%95%E0%A4%B0%E0%A4%AE_%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%BE_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80
'अज़ीज़' हामिद मदनी,दिलों की उक़दा-कुशाई का वक़्त है के नहीं / 'अज़ीज़' हामिद मदनी,दिलों की उक़दा-कुशाई का वक़्त है के नहींये आदमी की ख़ुदाई का वक़्त है के नहींकहो सितारा-शनासो फ़लक का हाल कहोरुख़ों से पर्दा-कुशाई का वक़्त है के नहींहवा की नर्म-रवी से जवाँ हुआ है कोईफ़रेब-ए-तंग-क़बाई का वक़्त है के नहींख़लल-पज़ीर हुआ रब्त-ए-मेहर-ओ-माह में वक़्तबता ये तुझ से जुदाई का वक़्त है के नहींअलग सियासत-ए-दर-बाँ से दिल में है इक बातये वक़्त मेरी रसाई का वक़्त है के नहींदिलों को मरकज़-ए-असरार कर गई जो निगहउसी निगह की गदाई का वक़्त है के नहीं,https://kavitakosh.org/kk/%E0%A4%A6%E0%A4%BF%E0%A4%B2%E0%A5%8B%E0%A4%82_%E0%A4%95%E0%A5%80_%E0%A4%89%E0%A4%95%E0%A4%BC%E0%A4%A6%E0%A4%BE-%E0%A4%95%E0%A5%81%E0%A4%B6%E0%A4%BE%E0%A4%88_%E0%A4%95%E0%A4%BE_%E0%A4%B5%E0%A4%95%E0%A4%BC%E0%A5%8D%E0%A4%A4_%E0%A4%B9%E0%A5%88_%E0%A4%95%E0%A5%87_%E0%A4%A8%E0%A4%B9%E0%A5%80%E0%A4%82_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%A6_%E0%A4%AE%E0%A4%A6%E0%A4%A8%E0%A5%80
'अज़ीज़' हामिद मदनी,फ़िराक़ से भी गए हम विसाल से भी गए / 'अज़ीज़' हामिद मदनी,फ़िराक़ से भी गए हम विसाल से भी गएसुबुक हुए हैं तो ऐश-ए-मलाल से भी गएजो बुत-कदे में थे वो साहिबान-ए-कश्फ़-ओ-कमालहरम में आए तो कश्फ़ ओ कमाल से भी गएउसी निगाह की नरमी से डगमगाए क़दमउसी निगाह के तेवर सँभाल से भी गएग़म-ए-हयात ओ ग़म-ए-दोस्त की कशाकश मेंहम ऐसे लोग तो रंज ओ मलाल से भी गएगुल ओ समर का तो रोना अलग रहा लेकिनये ग़म के फ़र्क़-ए-हराम-ओ-हलाल से भी गएवो लोग जिन से तेरी बज़्म में थे हँगामेगए तो क्या तेरी बज़्म-ए-ख़याल से भी गएहम ऐसे कौन थे लेकिन क़फ़स की ये दुनियाके पर-शिकस्तों में अपनी मिसाल से भी गएचराग़-ए-बज़्म अभी जान-ए-अंजुमन न बुझाके ये बुझा तो तेरे ख़द्दों-ख़ाल से भी गए,https://kavitakosh.org/kk/%E0%A4%AB%E0%A4%BC%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%95%E0%A4%BC_%E0%A4%B8%E0%A5%87_%E0%A4%AD%E0%A5%80_%E0%A4%97%E0%A4%8F_%E0%A4%B9%E0%A4%AE_%E0%A4%B5%E0%A4%BF%E0%A4%B8%E0%A4%BE%E0%A4%B2_%E0%A4%B8%E0%A5%87_%E0%A4%AD%E0%A5%80_%E0%A4%97%E0%A4%8F_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%A6_%E0%A4%AE%E0%A4%A6%E0%A4%A8%E0%A5%80
'अज़ीज़' हामिद मदनी,हज़ार वक़्त के परतव-नज़र में होते हैं / 'अज़ीज़' हामिद मदनी,हज़ार वक़्त के परतव-नज़र में होते हैंहम एक हल्क़ा-ए-वहशत-असर में होते हैंकभी कभी निगह-ए-आश्ना के अफ़सानेउसी हदीस-ए-सर-ए-रह-गुज़र में होते हैंवही हैं आज भी उस जिस्म-ए-नाज़नीं के ख़ुतूतजो शाख-ए-गुल में जो मौज-ए-गुहर में होते हैंखुला ये दिल पे के तामीर-ए-बाम-ओ-दर में होते हैंबगूले क़ालिब-ए-दीवार-ओ-दर में होते हैंगुज़र रहा है तू आँखें चुरा के यूँ न गुज़रग़लत-बयाँ भी बहुत रह-गुज़र में होते हैंक़फ़स वही है जहाँ रंज-ए-नौ-ब-नौ ऐ दोस्तनिगह-दारी एहसास पर में होते हैंसरिश्त-ए-गुल ही में पिनहाँ हैं सारे नक़्श ओ निगारहुनर यही तो कफ़-ए-कूज़ा-गर में होते हैंतिल्सिम-ए-ख़्वाब-ए-ज़ुलेख़ा ओ दाम-ए-बर्दा-फ़रोशहज़ार तरह के क़िस्से सफ़र में होते हैं,https://kavitakosh.org/kk/%E0%A4%B9%E0%A4%9C%E0%A4%BC%E0%A4%BE%E0%A4%B0_%E0%A4%B5%E0%A4%95%E0%A4%BC%E0%A5%8D%E0%A4%A4_%E0%A4%95%E0%A5%87_%E0%A4%AA%E0%A4%B0%E0%A4%A4%E0%A4%B5-%E0%A4%A8%E0%A4%9C%E0%A4%BC%E0%A4%B0_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%B9%E0%A5%8B%E0%A4%A4%E0%A5%87_%E0%A4%B9%E0%A5%88%E0%A4%82_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%A6_%E0%A4%AE%E0%A4%A6%E0%A4%A8%E0%A5%80
'अज़ीज़' हामिद मदनी,क्या हुए बाद-ए-बयाबाँ के पुकारे हुए लोग / 'अज़ीज़' हामिद मदनी,क्या हुए बाद-ए-बयाबाँ के पुकारे हुए लोगचाक-दर-चाक गिरेबाँ को सँवारे हुए लोगख़ूँ हुआ दिल के पशीमान-ए-सदाक़त है वफ़ाख़ुश हुआ जी को चलो आज तुम्हारे हुए लोगये भी क्या रंग है ऐ नर्गिस-ए-ख़्वाब-आलूदाशहर में सब तेरे जादू के हैं मारे हुए लोगख़त्त-ए-माज़ूली-ए-अरबाब-ए-सितम खींच गएये रसब-बस्ता सलीबों से उतारे हुए लोगवक़्त ही वो ख़त-ए-फ़ासिल है ऐ हम-नफ़्सोदूर है मौज-ए-बला और किनारे हुए लोगऐ हरीफ़ान-ए-ग़म-ए-गर्दिश-ए-अय्याम आओएक ही ग़ोल के हम लोग हैं हारे हुए लोगउन को ऐ नरम हवा ख़्वाब-ए-जुनूँ से न जगारात मै-ख़ाने की आए हैं गुज़ारे हुए लोग,https://kavitakosh.org/kk/%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%BE_%E0%A4%B9%E0%A5%81%E0%A4%8F_%E0%A4%AC%E0%A4%BE%E0%A4%A6-%E0%A4%8F-%E0%A4%AC%E0%A4%AF%E0%A4%BE%E0%A4%AC%E0%A4%BE%E0%A4%81_%E0%A4%95%E0%A5%87_%E0%A4%AA%E0%A5%81%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%87_%E0%A4%B9%E0%A5%81%E0%A4%8F_%E0%A4%B2%E0%A5%8B%E0%A4%97_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%A6_%E0%A4%AE%E0%A4%A6%E0%A4%A8%E0%A5%80
'अज़ीज़' हामिद मदनी,सलीब ओ दार के क़िस्से रक़म होते ही रहते हैं / 'अज़ीज़' हामिद मदनी,सलीब ओ दार के क़िस्से रक़म होते ही रहते हैंक़लम की जुम्बिशों पर सर क़लम होते ही रहते हैंये शाख़-ए-गुल है आईन-ए-नुमू से आप वाक़िफ़ हैंसमझती है के मौसम के सितम होते ही रहते हैंकभी तेरी कभी दस्त-ए-जुनूँ की बात चलती हैये अफ़साने तो ज़ुल्फ़-ए-ख़म-ब-ख़म होते ही रहते हैंतवज्जोह उन की अब ऐ साकिनान-ए-शहर तुम पर हैहम ऐसों पर बहुत उन के करम होते ही रहते हैंतेरे बंद-ए-क़बा से रिश्ता-ए-अनफ़ास-ए-दौराँ तककुछ उक़्दे नाख़ुनों को भी बहम होते ही रहते हैंहुजूम-ए-लाला-ओ-नसरीं हो या लब-हा-ए-शीरीं होंमेरी मौज-ए-नफ़स से ताज़ा-दम होते ही रहते हैंमेरा चाक-ए-गिरेबाँ चाक-ए-दिल से मिलने वाला हैमगर ये हादसे भी बेश ओ कम होते ही रहते हैं,https://kavitakosh.org/kk/%E0%A4%B8%E0%A4%B2%E0%A5%80%E0%A4%AC_%E0%A4%93_%E0%A4%A6%E0%A4%BE%E0%A4%B0_%E0%A4%95%E0%A5%87_%E0%A4%95%E0%A4%BC%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%B8%E0%A5%87_%E0%A4%B0%E0%A4%95%E0%A4%BC%E0%A4%AE_%E0%A4%B9%E0%A5%8B%E0%A4%A4%E0%A5%87_%E0%A4%B9%E0%A5%80_%E0%A4%B0%E0%A4%B9%E0%A4%A4%E0%A5%87_%E0%A4%B9%E0%A5%88%E0%A4%82_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%A6_%E0%A4%AE%E0%A4%A6%E0%A4%A8%E0%A5%80
'अज़ीज़' हामिद मदनी,ताज़ा हवा बहार की दिल का मलाल ले गई / 'अज़ीज़' हामिद मदनी,ताज़ा हवा बहार की दिल का मलाल ले गईपा-ए-जुनूँ से हल्क़ा-ए-गर्दिश-ए-हाल ले गईजुरअत-ए-शौक़ के सिवा ख़लवतियाँ-ए-ख़ास कोइक तेरे गम की आगही ता-ब-सवाल ले गईशोला-ए-दिल बुझा भुझा ख़ाक-ए-ज़बाँ उड़ी उड़ीदश्त-ए-हज़ार दाम से मौज-ए-ख़याल ले गईरात की रात बू-ए-गुल कूज़ा-ए-गुल में बस गईरंग-ए-हज़ार मै-कदा रूह-ए-सिफ़ाल ले गईतेज़ हवा की चाप से तीरा-बनों मैं लौ उठीरूह-ए-तग़य्युर-ए-जहाँ आग से फ़ाल ले गईनाफ़-ए-आहू-ए-ततार ज़ख़्म-ए-नुमूद का शिकारदश्त से ज़िंदगी की रौ एक मिसाल ले गईहिज्र ओ विसाल ओ नेक ओ बदगर्दिश-ए-सद हज़ार-ओ-सदतुझ को कहाँ कहाँ मेरे सर्व-ए-कमाल ले गईनर्म हवा पे यूँ खुले कुछ तेरे पैरहन के राज़सब तेरे जिस्म-ए-नाज़ के राज़-ए-विसाल ले गईमातम-ए-मर्ग-ए-क़ैस की किस से बनेगी दास्ताँनौहा-ए-बे-ज़बाँ कोई चश्म-ए-ग़ज़ाल ले गई,https://kavitakosh.org/kk/%E0%A4%A4%E0%A4%BE%E0%A4%9C%E0%A4%BC%E0%A4%BE_%E0%A4%B9%E0%A4%B5%E0%A4%BE_%E0%A4%AC%E0%A4%B9%E0%A4%BE%E0%A4%B0_%E0%A4%95%E0%A5%80_%E0%A4%A6%E0%A4%BF%E0%A4%B2_%E0%A4%95%E0%A4%BE_%E0%A4%AE%E0%A4%B2%E0%A4%BE%E0%A4%B2_%E0%A4%B2%E0%A5%87_%E0%A4%97%E0%A4%88_/_%27%E0%A4%85%E0%A4%9C%E0%A4%BC%E0%A5%80%E0%A4%9C%E0%A4%BC%27_%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%A6_%E0%A4%AE%E0%A4%A6%E0%A4%A8%E0%A5%80
