Author,Doha,Charan_1_Matras,Charan_2_Matras,Charan_3_Matras,Charan_4_Matras,Total_Matras,Is_Valid_48
जानकी प्रसाद द्विवेदी,"तजि दाड़िम कवि जानकी, बनि के निपट अधीर। | कहाँ गयों रस लैन को, अरे कैथ पै कीर ॥",13,11,13,11,48,Yes
जानकी प्रसाद द्विवेदी,"तहाँ काम कवि जानकी, कोकिल कौ कछु नाहिं। | महा मधुर वक्ता जहाँ, दादुर दादा आहिं ॥",13,12,13,12,50,No
जानकी प्रसाद द्विवेदी,"कहा कहौं कवि जानकी, ए रे षटपद कूर। | छोड़ केतकी के सुमन, जो तूँ गयो बबूर ॥",13,11,13,11,48,Yes
जानकी प्रसाद द्विवेदी,"फूल नहीं फल हू नहीं, दल हू बड़ौ न बीर। | का करिहै कवि जानकी, रहि के कीर करीर ॥",13,11,13,11,48,Yes
जानकी प्रसाद द्विवेदी,"जाँच लिए कवि जानकी, सबही इमली आम। | गुण बूझै को कविन के, बिना राम घनश्याम ॥",13,11,13,12,49,No
जानकी प्रसाद द्विवेदी,"जाँच लियो कवि जानकी, सब ही पीतर सौन। | राम श्याम बिनु जगत में, साँचो नेही कौन ॥",13,11,13,11,48,Yes
जानकी प्रसाद द्विवेदी,"चोखे के कवि जानकी, सबै लगावत दाम। | खोटे के गाहक अहैं, एक राम घनश्याम ॥",13,11,13,12,49,No
जानकी प्रसाद द्विवेदी,"धन कीरति पद तियन कौ, सब जग पागल जान। | ईश्वर कौ कवि जानकी, बिरलौ पागल मान ॥",13,11,13,11,48,Yes
जानकी प्रसाद द्विवेदी,"जगत क्षुधित जानों तिय, स्वर्ग क्षुधित नामर्द। | ईश क्षुधित कवि जानकी, जानों सच्चा मर्द ॥",12,11,13,11,47,No
जानकी प्रसाद द्विवेदी,"सब जग की कवि जानकी, विद्या पढ़ी सुजान। | तऊ कहा भौ नहिं भयो, जो आतम कौ ज्ञान ॥",13,11,14,11,49,No
तुलसीराम शर्मा ‘दिनेश’,"कृष्ण ने ‘हे गो’ कहा, कह न सकी फिर ‘विन्द’। | आ पहले लजा रखी, ऐसा वह गोविन्द ॥",12,11,12,11,46,No
तुलसीराम शर्मा ‘दिनेश’,"चातक तेरा प्रण तनिक, देना मुझे उधार। | तेरा तो उपकार हो, मेरा हो उद्धार ॥",13,11,13,11,48,Yes
तुलसीराम शर्मा ‘दिनेश’,"जो मैं होता कवि कहीं, रचता ऐसे गीत। | शत-शत बार अधीत भी, लगते वे अनधीत ॥",13,11,13,11,48,Yes
तुलसीराम शर्मा ‘दिनेश’,"कविते जो तू कृष्ण को, छू न सकी इस बार। | तुझको भी धिक्कार है, मुझको भी धिक्कार ॥",13,11,13,11,48,Yes
तुलसीराम शर्मा ‘दिनेश’,"तुम्हे रिझाने का प्रभो, समझा एक उपाय। | सब उपाय तज पंगु हो, रोऊँ हो अनुपाय ॥",14,11,13,11,49,No
तुलसीराम शर्मा ‘दिनेश’,"दुःख-सुख में सम भाव रह, खेलमात्र सब जान। | ताश-खेल में हार कर, रोते नहीं सुजान ॥",14,11,13,11,49,No
तुलसीराम शर्मा ‘दिनेश’,"खेल भले ही खूब तू, कर्म-ताश का खेल। | मजा हार में भी समझ, हँस कर ताश बगेल ॥",13,11,13,11,48,Yes
तुलसीराम शर्मा ‘दिनेश’,"दो-दो सारी इन्द्रियाँ, देने का क्या अर्थ। | एक जगत-हित दूसरी, ईश्वर-प्राप्ति सदर्श ॥",13,11,13,11,48,Yes
तुलसीराम शर्मा ‘दिनेश’,"अरे सुधारक जगत की, चिन्ता मत कर यार। | तेरा मन ही जगत है, पहले इसे सुधार ॥",13,11,13,11,48,Yes
तुलसीराम शर्मा ‘दिनेश’,"दाँत दिखा मत जगत को, पीस दुखों पर दाँत। | तृण धर हरि की शरण जा, कौन गिन सके दाँत ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"यदि सन्तप्त समाज का, हरना है सन्ताप। | तो बनिये आनन्द के, केन्द्र-विन्दुवत् आप ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"पावन प्रेम प्रसिद्ध है, आत्मा का शृंगार। | प्रेम-शून्य को दीजिए, बार बार धिक्कार ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"प्रेम प्रेम को पोसता, और द्वेष को द्वेष। | आत्मा से छिपता नहीं, मन का भाव विशेष ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"यदि उन्नति की कामना, रखते हो भरपूर। | तो सदैव को चित्त से, करो कुशंका दूर ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"औरों के तो दोष पर, दरसाते हो रोष। | किन्तु देखते हो कभी, क्या अपना भी दोष ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"चक्की चिल्ला कर यही, देती है सन्देश। | पत्थर का भी अन्न से, मुँह भरता परमेश ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"वर्तमान हैं आप के, अन्तर में भगवान। | काम कीजिए सर्वदा, उनकी आज्ञा मान ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"असमय में आत्मीय भी, नहीं बँटाता हाथ। | क्या छाया देती कभी, तम में तन का साथ ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"आगे बढ़ते जाइये, संगर में स्वच्छन्द। | वरण करेगी आप का, विजय-वधू सानंद ॥",13,11,13,11,48,Yes
दीनानाथ अशंक,"रखता है दासत्व में, जो विश्वास घनिष्ठ। | वह पापिष्ठ समाज में, है प्रधान पापिष्ठ ॥",13,11,13,11,48,Yes
दुलारे लाल भार्गव,"नैन-आतसी काँच परि, छवि-रवि-कर अवदात। | झुलसायौ उर-कागदहिं, उड्यो साँस-संग जात ॥",13,11,14,13,51,No
दुलारे लाल भार्गव,"बिंब बिलोकन कौं कहा, झमकि झुकति झर-तीर। | भोरी तुव मुख छवि निरखि, होत बिकल चल नीर ॥",13,11,13,11,48,Yes
दुलारे लाल भार्गव,"हृदय कूप मन रहँट सुधि, माल माल रस राग। | बिरह वृषभ बरहा नयन, क्यों न सिंचै तन-बाग ॥",13,11,13,12,49,No
दुलारे लाल भार्गव,"नजर-तीर तें नैंन पुर, रच्छित राखन-हेत। | अनु काजर-प्राचीर पिय, तिय तन भू पति देत ॥",13,11,13,11,48,Yes
दुलारे लाल भार्गव,"भारत सरहिं सरोजिनी, गाँधी पूरब ओर। | तकि सोचति ह्वै हैं कबै, प्रिय स्वराज रबि भोर ॥",14,11,13,11,49,No
दुलारे लाल भार्गव,"भारत भूधर तें ढरति, देस प्रेम जल धार। | आर्डिनेंस इसपंज लै, सोखन चह सरकार ॥",13,11,13,11,48,Yes
दुलारे लाल भार्गव,"दिनकर पुट बर-बरन लै, कर-कूँचीन खलाइ। | प्रकृति-चितेरी रचति पटु, नभ पटु साँझ सुभाइ ॥",13,11,13,11,48,Yes
दुलारे लाल भार्गव,"सुखद समै संगी सबै, कठिन काल कोउ नाहिं। | मधु सोहैं उपवन सुमन, नहिं दिदाघ दिखराहिं ॥",13,13,13,13,52,No
दुलारे लाल भार्गव,"सतसैया के दोहरा, चुनें जौंहरी हीर। | जोति-धरे तीछन खरे, अरथ भरे गंभीर ॥",13,11,13,11,48,Yes
दुलारे लाल भार्गव,"नीच मीच कौं मत कहै, जनि उर करै उदास। | अंतरंगिनी प्रिय अली, पहुंचावति पिय पास ॥",13,11,13,12,49,No
बालकृष्ण शर्मा ‘नवीन’,"ये तब मौन अधर खुलें, वा छिन अरे ‘नवीन’। | ता छिन पिय मुख परस तैं, हों तुव शब्द अदीन ॥",13,11,13,11,48,Yes
बालकृष्ण शर्मा ‘नवीन’,"हम विराग आकास में, बहुत उड़े दिन रैन। | पै मन पिय-पग-राग में, लिपटि रह्यौ बेचैन ॥",13,11,13,12,49,No
बालकृष्ण शर्मा ‘नवीन’,"हम सेन्द्रिय बनिबे चले, निपट निरिन्द्रिय रूप। | इत, मन बोल्यो, बावरे, पिय को रूप अनूप ॥",13,11,2,6,48,Yes
बालकृष्ण शर्मा ‘नवीन’,"व्यर्थ भये, असफल भये, योग साधना यत्न। | कौन समेटे धूरि जब, मन में पिय सों रत्न ॥",6,7,11,13,48,Yes
बालकृष्ण शर्मा ‘नवीन’,"कहँ धूनी कीं राख यह? कहँ पिय-चरण-पराग?। | कहाँ बापुरी विरति यह? कहाँ स्नेह, रस, राग? ॥",24,19,2,3,48,Yes
बालकृष्ण शर्मा ‘नवीन’,"प्रिय, हम तैं या देह सों, सधै गौं न बैराग। | फीके-फीके सो लगत, सबै जोग-जप-जाग ॥",2,11,11,13,48,Yes
बालकृष्ण शर्मा ‘नवीन’,"सदा राउरी अर्चना, सन्तत राउर ध्यान। | राउर ढ़िग रहिबौ ललकि, यही हमारी बान ॥",13,11,13,11,48,Yes
बालकृष्ण शर्मा ‘नवीन’,"कबहुँ बेणी गूँथिये, कबहुँ चापिये पायँ। | कबहुँ अधर रस चाखिये, तब नवीन हरषायँ ॥",12,11,13,11,47,No
बालकृष्ण शर्मा ‘नवीन’,"खीझि रह्यो तुम एक दिन, कि हम बड़े बेकाम। | ठीक हमारो काम है, बिकि जेबो बेदाम ॥",14,11,13,11,49,No
मतिराम,"सुखद साधुजन को सदा, गजमुख दानि उदार। | सेवनीय सब जगत कौ, जग मां बाप कुमार ॥",13,11,13,11,48,Yes
मतिराम,"मदरस मत्त मिलिन्द गन, गान मुदित गन-नाथ। | सुमिरत कवि मतिराम के, सिद्धि-रिद्धि-निधि हाथ ॥",13,11,13,11,48,Yes
मतिराम,"अंग ललित सित रंग पट, अंगराग अवतंस। | हंस बाहिनी कीजियै, बाहन मेरो हंस ॥",13,11,13,11,48,Yes
मतिराम,"नृपतिनैन कमलनि वृथा, चितवत बासर चाहि। | हृदय कमल मैं हेरि लै, कमल मुखी कमलाहि ॥",13,11,13,11,48,Yes
मतिराम,"ब्रज ठकुराइनि राधिका, ठाकुर किए प्रकास। | ते मन मोहन हरि भए, अब दासी के दास ॥",13,11,13,11,48,Yes
मतिराम,"जो निसि दिन सेवन करै, अरु जो करै विरोध। | तिन्है परमपद देत प्रभु, कहौ कौन यह बोध ॥",13,11,14,11,49,No
मतिराम,"पगी प्रेम नंदलाल के, हमें न भावत जोग। | मधुप राजपद पाइ कै, भीख न माँगत लोग ॥",14,11,13,11,49,No
मतिराम,"मधुप त्रिभंगी हम तजी, प्रकट परम करि प्रीति। | प्रकट करी सम जगत में, कटु कुटिलनु की रीति ॥",13,11,13,11,48,Yes
मतिराम,"विषयनि तें निरबेद बर, ज्ञान जोग ब्रत नेम। | विफल जानियों ए बिना, प्रभु पग पंकज प्रेम ॥",13,11,13,11,48,Yes
मतिराम,"देखत दीपति दीप की, देत प्रान अरु देह। | राजत एक पतंग में, बिन कपट को नेह ॥",13,11,13,10,47,No
रत्नावली देवी,"चिनगारिहु रतनावली, तूलहिं देति जराय। | लघु कुसंग तिमि नारि को, पतिब्रत देत डिगाय ॥",13,12,13,12,50,No
रत्नावली देवी,"छनहुँ न करि रतनावली, कुँलटा तिय को संग। | तनक सुधाकर संग सों, पलटति रजनी रंग ॥",13,11,13,11,48,Yes
रत्नावली देवी,"धिकतिय सो परपति भजति, कहि निदरत जग लोग। | बिगरत दोऊ लोक तिहि, पावति बिधवा जोग ॥",13,11,13,11,48,Yes
रत्नावली देवी,"एकहि जगदाधार तिमि, एकुहि तिय भरतार। | बचन सुजन को एकुही, रतन एकु जगसार ॥",13,11,13,11,48,Yes
रत्नावली देवी,"घी का घट है कामिनी, पुरुष तपत अगार। | रतनावली घी अगिन को, उचित न संग बिचार ॥",13,10,14,11,48,Yes
रत्नावली देवी,"बारबधू रथ चढ़ि चलै, धारि रतन सिंगार। | पैदर दीन सती सरिस, होहि न महिमागार ॥",13,11,13,11,48,Yes
रत्नावली देवी,"रतनावली जिय जानि तिय, पतिब्रत सकति महान। | मृत पतिहू जीवित करयो, सावित्री सतिवान ॥",14,12,14,11,51,No
रत्नावली देवी,"पति सनमुख हँसमुख रहति, कुसल सकल गृह काज। | रतनावलि पति सुखद तिय, धरति जुगल कुल लाज ॥",13,11,13,11,48,Yes
रत्नावली देवी,"जो मन बानी देह सों, पियहि नाहिं दुष देति। | रतनावलि सो साधवी, धनि सुख जग जस लेति ॥",13,12,13,11,49,No
रत्नावली देवी,"उद्यापन तीरथ बरत, जोग जग्य जप दान। | रतनावलि पति सेव बिन, सबहि अकारथ जान ॥",13,11,13,11,48,Yes
रसनिधि,"मन मैला मन निरमला, मन दाता मन सूम। | मन ज्ञानी अज्ञान मन, मनहि मचाई धूम ॥",13,11,13,11,48,Yes
रसनिधि,"उड़ौ फिरत जो तूल सम, जहाँ तहाँ बेकाम। | ऐसे हरुये कौ धरयो, कहा जान मन नाम ॥",13,11,14,11,49,No
रसनिधि,"को अवराधे जोग तुव, रहु रे मधुकर मौन। | पीताम्बर के छोर तैं, छौर सकै मन कौन ॥",13,11,13,11,48,Yes
रसनिधि,"निरख छबीले लाल कौ, मन न रहौ मो हाथ। | बँधौ गयौ ता बसि भयौ, छबी-दान के साथ ॥",13,11,13,11,48,Yes
रसनिधि,"मटकी मटकी सीस धर, चल कछु बकि मुसकाइ। | लखि वह घट की सुध गई, छवि अँटकी दृग आइ ॥",13,11,13,11,48,Yes
रसनिधि,"इही मतौ ठहराइये, अली हमारे जान। | जान न दीजै कान्ह कौं, जान दीजिए जान ॥",13,11,13,11,48,Yes
रसनिधि,"सब दरदन की ज्यौं दवा, जग मैं बिधि कर हीन। | बेदरदी महबूब की, काहे खोइ न दीन ॥",13,11,13,11,48,Yes
रसनिधि,"जसुमति या ब्रज मैं कहौ, अब निबाह क्यौं होइ। | तब दधि चोरी होत ही, अब चित चोरी होइ ॥",13,11,13,11,48,Yes
रसनिधि,"सुध त रही देखतु रहै, कल न लखै बिन तोहिं। | देखै अनदेखै तुहै, कठिन दुहूँ बिधि मोहिं ॥",13,12,13,12,50,No
रसनिधि,"नींद दुहुन के दृगन मैं, सकै नपल ठहराई। | जो चोरी कौ फिरत है, जिहि चित चोरो जाइ ॥",13,12,13,11,49,No
रसलीन,"लिखन चहत रसलीन जब, तव अधरन की बात। | लेखनि की विधि जीभ बँधि, मधुराईतें जात ॥",13,11,13,11,48,Yes
रसलीन,"लाल बाल के अधर ढ़िग, लाल बात जनि चाल। | लाल बात सुनि श्रुति सुकुत, करत बात में लाल ॥",13,11,13,11,48,Yes
रसलीन,"लाल चलत जिहि ठौर वा, बाल दसन की बात। | श्रवन सुनत ही सीप लों, मुकुतन तें भरि जात ॥",13,11,13,11,48,Yes
रसलीन,"मोल लेन को जगत जिय, विधि जौहरी प्रवीन। | राखे बिदु्रम के डबा, लै द्विज मुकुत नवीन ॥",13,11,13,11,48,Yes
रसलीन,"दसन झलक में अतुनता, लखि आवत मन मांह। | परी रदन पर आय के, अधर रंग की छांह ॥",13,11,13,11,48,Yes
रसलीन,"अरुन दसन तब बदन लहि, को नहिं करै प्रकास। | मंगल सुत आए पढ़न, विद्या बानी पास ॥",13,12,13,11,49,No
रसलीन,"स्याम दसन अधरान मधि, सोहत हैं इहि भाँति। | कमल बीच बैठी मनो, अलि छवनन की पाँति ॥",13,11,13,11,48,Yes
रसलीन,"अधरन बसि मुसकान तुव, ताजे पर कीति निदान। | ज्यों कृपान अमृत धरे, तऊ मारिहै प्रान ॥",13,13,12,11,49,No
रसलीन,"बिजुरि बीज रदनन जये, अभी बदन में आनि। | या ही तें दामिनि भई, कामिनी की मुसकानि ॥",13,11,13,12,49,No
रसलीन,"दन्त कथा वा दसन की, अवर कहीं नहिं जात। | फूलझरी सी छुटति जब, हँसि हँसि बोलति बात ॥",13,12,13,11,49,No
राधावल्लभ पाण्डेय,"अजब न बन्धु किसान जो, बैलन मुक्ति न देत। | गाड़ी कौन चलाइहै, कौन जोतिहै खेत ॥",13,11,13,11,48,Yes
राधावल्लभ पाण्डेय,"नाक छिदी गरदन बँधी, कन्धा जुआ धरि गौन। | बन्धु कमाऊ पूत बनि, लाभ बैल को कौन ॥",13,12,13,11,49,No
राधावल्लभ पाण्डेय,"पूजा को गरजो रहै, अरजी करै न कान। | निज मरजी ही पर मरै, सो फरजी भगवान ॥",13,11,13,11,48,Yes
राधावल्लभ पाण्डेय,"होउ अलग जो दै सकत, नहिं अनाथ को साथ। | भगवन्! है भगवान पन, बैं न तुम्हारे हाथ ॥",13,12,13,12,50,No
राधावल्लभ पाण्डेय,"बिन कानन के सेस पर, सोवै पैर पसार। | वा श्री पति भगवान की, बन्धु न अब दरकार ॥",13,11,13,11,48,Yes
राधावल्लभ पाण्डेय,"जाको माया के बिना, बन्धु चलत नहिं काम। | मेरो वा भगवान को, दूरहिं सो परनाम ॥",13,12,13,12,50,No
राधावल्लभ पाण्डेय,"पापी द्विज टेरत सुतहिं, तेहि निज सुमिरन मान। | मुक्ति देत जो गावदी, सों भोंदू भगवान ॥",14,12,13,11,50,No
राधावल्लभ पाण्डेय,"बन्धु न रुचि भगवान की, अब सेवक दरकार। | वे दासन सासन करैं, ये सवैं करि प्यार ॥",13,11,13,10,47,No
राधावल्लभ पाण्डेय,"रीझत जो भगवान बस, देखि सुखसामद अन्ध। | जुरै न वासो नेकहूँ, कबहुँ बन्धु सम्बन्ध ॥",13,12,13,11,49,No
राधावल्लभ पाण्डेय,"जा कर सीधी हृदय में, लगती बाण समान। | ‘बन्धु’ बिपक्षी वृन्द की, व्यंग्य भरी मुसकान ॥",13,11,13,11,48,Yes
रामचरित उपाध्याय,"धन उनही कौ जानिये, जग कीरत जिन कीन। | न तु समान दोऊ अहैं, धनाधीस, धनहीन ॥",13,11,13,6,48,Yes
रामचरित उपाध्याय,"गुन-दुरगुन छिपि सकहिं नहिं, करिये कोटि उपाय। | तैल-बिन्दु जलमाहि ज्यौं, तुरत जात उतराय ॥",15,11,13,11,50,No
रामचरित उपाध्याय,"केवल गुनही से न जस, चहिये आग-सहाय। | फूलत-फलत न देखिये, महँगो पान बिकाय ॥",13,11,13,11,48,Yes
रामचरित उपाध्याय,"भल-अनभल दोउन किये, 5जस बड़ेन के हाथ। | बसन बढ़ाइ चुराइ ज्यौं, सुजसी जग जदुनाथ ॥",13,11,13,11,48,Yes
रामचरित उपाध्याय,"मानी दीन न ह्वै फिरै, बरुक प्रान दै खोय। | बिना बुझे ही कबहुँ क्यौं, पावक सीतल होय ॥",13,11,13,11,48,Yes
रामचरित उपाध्याय,"दुःख-सुख, धन जीवन-मरन, पैये बार करोर। | बीत गयौ जो फिर कबौं, समय न मिलत बहोर ॥",5,9,11,13,49,No
रामचरित उपाध्याय,"पण्डित मानी, मूढ़ जह, चुप साधे तहँ चैन। | दादुरगन के बचन सुनि, कढ़त न कोकिल बैन ॥",8,5,11,13,48,Yes
रामचरित उपाध्याय,"कैसी हूँ आपति परै, मीतहिं तजिय न तात। | ग्रहण-समय मुख राहु के, चन्द संग मृग जात ॥",13,12,13,11,49,No
रामचरित उपाध्याय,"बिनु फूटे निज जाति के, हानि लह्यो कब कोय। | लोहा काट्यो जात तब, लोह-छिनी जब होय ॥",13,12,13,11,49,No
रामचरित उपाध्याय,"तौलौं ही डर विपति सों, जबलों बिपति सुदूर। | नद में डूबै नाव तौ, पैरे परियत पूर ॥",13,11,13,11,48,Yes
रामसहायदास ‘राम’,"चूकि समै न बिचारि तू, बादि करे अपसोस। | अपने करम फलद चितै, हरि को देइ दोस ॥",13,11,13,10,47,No
रामसहायदास ‘राम’,"लाल लाई ललितई, कलित नइ्र न दरसाय। | दरसो सारस रस भरे, दृग आदरस मँगाय ॥",12,12,13,11,48,Yes
रामसहायदास ‘राम’,"अरुन स्याम बेंदी दिए, मुकुर दरसि मुसक्याइ। | मनहु बिमल सर ससि गयौ, कुज सनि संग लिवाइ ॥",13,12,13,11,49,No
रामसहायदास ‘राम’,"लाल चलत लखि बाल के, भरि आए दृग लोल। | आनन बात कढ़ी नहीं, पीरी चढ़ी कपोल ॥",13,11,13,11,48,Yes
रामसहायदास ‘राम’,"टरत न चौबारे खड़ी, अरी भरी रस-बाम। | अरो खरो तहँ साँवरो, प्रेमभरो बस-काम ॥",13,11,13,11,48,Yes
रामसहायदास ‘राम’,"लसत पीत पट हरि कटी, ऊँचे कर दृग नीच। | मनू चपला छबि सों, पटी है लपटी घनबीच ॥",13,11,11,14,49,No
रामसहायदास ‘राम’,"भरन गई जमुना जलै, जोहि ललै ललचाइ। | ईछन भरि छबि छैल की, आई चेत गँवाइ ॥",13,11,13,11,48,Yes
रामसहायदास ‘राम’,"सुबरन पाय लगे लगै, दुरित उदित जग माहिं। | परत रजत पायल अरी, सुबरन की ह्वै जाहिं ॥",13,12,13,12,50,No
रामसहायदास ‘राम’,"मैं मोही मोहे नयन, खेह भई यह देह। | होत दुखै परिनाम करि, निरमोहीं सो नेह ॥",13,11,13,11,48,Yes
रामसहायदास ‘राम’,"जिहि पहिरे छुगुनी अरी, छिगुनी छबि छहराहिं। | सोने के लोने भले, छले छले किहि नाहिं ॥",13,12,13,12,50,No
रामेश्वर शुक्ल ‘करुण’,"उनकी भाषा-भेषहू, समझे जात प्रधान। | वे भाषहिं जो सत्य है, असत हमारो ज्ञान ॥",13,11,14,11,49,No
रामेश्वर शुक्ल ‘करुण’,"कछु खैंचत लंका शहर, कछु इटली जापान। | दोहन दुखिया देश को, दीखैं दसहु दिसान ॥",13,11,13,11,48,Yes
रामेश्वर शुक्ल ‘करुण’,"विद्या-वैभव न्यून नहिं, बल बिक्रम कम नाहिं। | अपने हूँ पर देश महँ, निशिदिन धक्का खाहिं ॥",14,12,13,12,51,No
रामेश्वर शुक्ल ‘करुण’,"पोषक पोंगा पंथ के, देखहिं दृगन उधार। | हैं द्वै जाति जहान मैं, पूँजीपति श्रमकार ॥",13,12,13,11,49,No
रामेश्वर शुक्ल ‘करुण’,"धन्य पश्चिमा सुन्दरी, मोहनि मूरति-रूप। | नहिं आकर्षैं काहि तव, मोहक रूप अनूप ॥",13,11,14,11,49,No
रामेश्वर शुक्ल ‘करुण’,"कर्त्तब्या कर्त्तब्य गुनि, गहैं प्रशस्त विचार। | रहैं सदा सुबिवेक-रत, साँची शिक्षा-सार ॥",13,11,13,11,48,Yes
रामेश्वर शुक्ल ‘करुण’,"वह शिक्षा केहि काम की, जनि काहू पै होय। | लहै सहस्रन व्यय किये, काम न आवै कोय ॥",14,11,13,11,49,No
रामेश्वर शुक्ल ‘करुण’,"लहैं सुशिक्षा हूं सदा, रहैं कूप मण्डूक। | पावत पुंज प्रकाश पै, जागत क्यों न उलूक ॥",13,11,13,11,48,Yes
रामेश्वर शुक्ल ‘करुण’,"बाले! क्यों खाले लखै, कह गोयो तैं धूरि। | रे रे, मूढ़, न जानई, खोयो यौवन मूरि ॥",13,11,4,3,48,Yes
रामेश्वर शुक्ल ‘करुण’,"शैशव को सुचिता सनो, सहज सलोनो गात। | ह्वै झूरो घूरो बनो, झूरिन-पूर लखात ॥",13,11,13,11,48,Yes
विक्रमादित्य सिंह विक्रम,"पाइन लखि लाली ललित, नाइन अति सकुचात। | चितै चितै मृद आंगुरिन, फिरि फिरि मीड़त जात ॥",13,11,13,11,48,Yes
विक्रमादित्य सिंह विक्रम,"सुखद सरद ऋतु पाइ कर, कुंजित सरनि सरोज। | चलि चलि दृगनि बिलोकि यह, प्रमुदित उदित मनोज ॥",13,11,13,11,48,Yes
विक्रमादित्य सिंह विक्रम,"कुबजा मन टेढ़ौ कियौ, वह टेढ़ेई गात। | कौन चलावत बीर अब, ब्रज की सीधी बात ॥",13,11,13,11,48,Yes
विक्रमादित्य सिंह विक्रम,"धरषत हर हरषित जगत, पूरित अवनि अकास। | साँची प्रीति पपीहरै, स्वाति बुन्द की आस ॥",13,11,13,11,48,Yes
विक्रमादित्य सिंह विक्रम,"कहा भयौ जौ लखि परत, दिन दस कुसुमित नाहिं। | समुझि देखि मन मैं मधुप, ए गुलाब वेआहिं ॥",13,12,13,12,50,No
विक्रमादित्य सिंह विक्रम,"कत गुमान गुड़हल करत, समुझि देखि मतिमन्द। | छोड़ि नलिन पीवत कहूँ अलिन मलिन मकरन्द ॥",13,11,24,0,48,Yes
विक्रमादित्य सिंह विक्रम,"पंकज के धौखै मधुप, कियौ केतकी संग। | अंघ भयौ कटंक बिधौ, भयो मनोरथ भंग ॥",13,11,13,11,48,Yes
विक्रमादित्य सिंह विक्रम,"बिटप तिहारे पुहप हम, सोभा देत बढाइ। | और ठौर सीसन चढ़त, पै रावरे कहाई ॥",13,11,13,12,49,No
विक्रमादित्य सिंह विक्रम,"मधुराई बैनन बसी, लसी पगन गति मन्द। | चपलाई चमकी चखनि, चखन लखौ नँद नंद ॥",13,11,13,11,48,Yes
विक्रमादित्य सिंह विक्रम,"सरस सलोनी सखिन सँग, लखि लालन सकुचात। | उझकि उझकि झाँकति झुकति, झिझकि झिझकि दुरि जात ॥",13,11,13,11,48,Yes
हरिप्रसाद द्विवेदी,"निज भाषा निज भाव निज, असन-बसन निज चाल। | तजि परता निजता गहूँ, यह लिखियौ बिधि भाल ॥",13,11,13,11,48,Yes
हरिप्रसाद द्विवेदी,"पराधीनु केहि काम कौ, जो सुर पति सम होय। | सतत सुखी स्वाधीन ही, धनि जगती तल कोय ॥",14,11,13,11,49,No
हरिप्रसाद द्विवेदी,"सिव विरंचित हरि लोकहूँ, विपति सुनावै रोय। | पै स्वदेस-बिद्रोहि को, सरनु न दैहै कोय ॥",14,11,13,11,49,No
हरिप्रसाद द्विवेदी,"मेघनाथ महितल गिर्यो, सुनि मारुति हुँकार। | कदूं तूह कहुं धनु पर्यो, कहुं कृपान, कहुं ढ़ार ॥",14,10,15,7,52,No
हरिप्रसाद द्विवेदी,"गहि मेरो कर रुकमिनी, मति काँपै घबराय। | दूंगो प्रति पच्छीनु के, पच्छनु काटि गिराय ॥",13,11,13,11,48,Yes
हरिप्रसाद द्विवेदी,"धन्य उत्तरा-उर-धनी, धन्य सुभद्रा-नन्द। | धनि भारत-भट अग्रनी, पार्थ-पयोनिधि चन्द ॥",13,11,13,11,48,Yes
हरिप्रसाद द्विवेदी,"रहौ न केते पाण्डुसुत, बुधि बल बिक्रम सीम। | द्रौपदि-बेनी-बाँधिबो, जानतु पै इक भीम ॥",13,11,13,11,48,Yes
हरिप्रसाद द्विवेदी,"गई न धँसि पाताल तूँ, लखि द्रौपदि पट हीन। | धिक दिल्ली दुरभागिनी, दिन-दिन-दीन अधीन ॥",13,11,13,11,48,Yes
हरिप्रसाद द्विवेदी,"दियो उलटि साम्राज्य तैं, करि अशक्य हू शक्य। | नीति-बीरता में तूहीं, कुशल एक चाणक्य ॥",13,11,14,11,49,No
हरिप्रसाद द्विवेदी,"जासु समर हुंकार तें, काँपतु विश्व विराट। | सेल्यूकस करि केहरी, जयतु गुप्त सम्राट ॥",13,11,13,11,48,Yes
अम्बिकाप्रसाद वर्मा ‘दिव्य’,"दो कौ दो तक ही पढ़ो, चहिए दृगन पहार। | बढ़त तीन कौं होत हैं, साँचहु छै ही सार ॥",13,11,13,11,48,Yes
अम्बिकाप्रसाद वर्मा ‘दिव्य’,"लिखि लिखि जात शरीर पै, करुन कथा निज काल। | दुख सुख हमैं जो होत है, वहि कौ पढ़े सुहाल ॥",13,11,14,11,49,No
अम्बिकाप्रसाद वर्मा ‘दिव्य’,"मन हू दिये न मन मिलत, है मन इतौ अमोल। | बिना मोल के लेत पै, जिनके लोचन लोल ॥",13,11,13,11,48,Yes
अम्बिकाप्रसाद वर्मा ‘दिव्य’,"अमिय लगत मदिरा रमत, विष बिछुरित तिय नैन। | जीव भुगुत अरु मीचिहू, बिधि-हरि-हर ह्वै दैन ॥",13,11,13,11,48,Yes
